rank,name,url,digitalVisibilityScore,speed,technical,local,visibility,ai,content
1,Charles Harding,https://www.charles-harding.co.uk/,84,71,100,84,65,100,87
2,Chappells,https://www.chappells.uk.com/,74,68,75,85,45,80,100
3,McFarlane,https://www.mcfarlaneproperty.com/,74,75,88,88,58,40,87
4,Richard James,https://richardjames.uk/,72,44,88,85,52,100,53
5,Connells Swindon Old Town,https://www.connells.co.uk/estate-agents/swindon-old-town,69,58,88,81,52,40,100
6,Location Real Estate,https://locationrealestate.co.uk/,64,62,100,95,34,0,74
7,Taylors Swindon,https://www.taylorsestateagents.co.uk/branch/estate-agents/swindon,62,69,88,93,46,0,55
8,Atwell Martin Swindon,https://swindon.atwellmartin.co.uk/,49,52,100,69,0,20,20
