rank,name,url,digitalVisibilityScore,speed,technical,local,visibility,ai,content
1,Charles Harding,https://www.charles-harding.co.uk/,85,73,100,78,63,100,100
2,Chappells,https://www.chappells.uk.com/,73,69,75,79,45,80,100
3,McFarlane,https://www.mcfarlaneproperty.com/,70,75,88,78,58,20,100
4,Connells Swindon Old Town,https://www.connells.co.uk/estate-agents/swindon-old-town,68,61,88,79,65,20,100
5,Richard James,https://richardjames.uk/,66,37,88,79,43,100,33
6,Location Real Estate,https://locationrealestate.co.uk/,61,66,100,,38,0,100
7,Taylors Swindon,https://www.taylorsestateagents.co.uk/branch/estate-agents/swindon,56,60,88,77,50,0,33
8,Atwell Martin Swindon,https://swindon.atwellmartin.co.uk/,44,52,100,68,0,0,0
