rank,name,url,digitalVisibilityScore,speed,technical,local,visibility,ai,content
1,Charles Harding,https://www.charles-harding.co.uk/,85,71,100,78,65,100,100
2,Chappells,https://www.chappells.uk.com/,73,68,75,79,45,80,100
3,McFarlane,https://www.mcfarlaneproperty.com/,73,75,88,78,58,40,100
4,Connells Swindon Old Town,https://www.connells.co.uk/estate-agents/swindon-old-town,69,58,88,79,52,40,100
5,Richard James,https://richardjames.uk/,68,44,88,79,52,100,33
6,Location Real Estate,https://locationrealestate.co.uk/,63,62,100,75,34,0,100
7,Taylors Swindon,https://www.taylorsestateagents.co.uk/branch/estate-agents/swindon,57,69,88,77,46,0,33
8,Atwell Martin Swindon,https://swindon.atwellmartin.co.uk/,50,52,100,68,0,20,33
