rank,name,url,digitalVisibilityScore,speed,technical,local,visibility,ai,content
1,BPE Solicitors,https://www.bpe.co.uk/,73,66,88,74,58,60,100
2,Willans,https://www.willans.co.uk/,71,79,33,86,80,80,
3,Pembridge Solicitors,https://pembridgesolicitors.co.uk/,67,59,100,81,46,40,58
4,Setfords Cheltenham,https://www.setfords.co.uk/locations/gloucestershire/solicitors-in-cheltenham/,66,94,100,,29,20,70
5,Hine Solicitors,https://www.hinesolicitors.com/,63,81,100,73,33,0,75
6,Converse Law,https://www.converselaw.com/,58,67,63,77,37,20,79
7,Davis Gregory,https://www.cheltenhamsolicitors.co.uk/,58,75,50,98,39,0,80
8,HCR Law,https://www.hcrlaw.com/,51,95,33,71,0,40,
