rank,name,url,digitalVisibilityScore,speed,technical,local,visibility,ai,content
1,Dunn & Baker,https://www.dunnandbaker.co.uk/,76,54,100,77,55,100,67
2,Amicus Law,https://www.amicuslaw.co.uk/,75,68,100,78,48,100,33
3,Gilbert Stephens,https://gilbertstephens.co.uk/,73,78,100,77,62,40,67
4,Stephens Scown,https://www.stephens-scown.co.uk/,71,61,100,78,47,60,67
5,Setfords Exeter,https://www.setfords.co.uk/locations/devon/solicitors-in-exeter/,69,91,100,65,33,40,67
6,Wollens,https://wollens.co.uk/,68,74,100,72,42,60,33
7,Porter Dodson,https://www.porterdodson.co.uk/,58,68,88,61,38,40,33
8,WBW Solicitors,https://www.wbw.co.uk/,49,63,50,72,42,40,0
