rank,name,url,digitalVisibilityScore,speed,technical,local,visibility,ai,content
1,Dunn & Baker,https://www.dunnandbaker.co.uk/,82,56,100,94,55,100,83
2,Amicus Law,https://www.amicuslaw.co.uk/,79,73,100,84,46,100,58
3,Stephens Scown,https://www.stephens-scown.co.uk/,76,59,100,98,43,60,87
4,Gilbert Stephens,https://gilbertstephens.co.uk/,73,77,100,80,60,40,67
5,Wollens,https://wollens.co.uk/,73,74,100,81,42,60,70
6,Setfords Exeter,https://www.setfords.co.uk/locations/devon/solicitors-in-exeter/,68,89,100,74,38,20,70
7,Porter Dodson,https://www.porterdodson.co.uk/,64,67,88,64,42,40,83
8,WBW Solicitors,https://www.wbw.co.uk/,58,70,50,75,38,40,70
