rank,name,url,digitalVisibilityScore,speed,technical,local,visibility,ai,content
1,Dunn & Baker,https://www.dunnandbaker.co.uk/,82,56,100,89,55,100,100
2,Amicus Law,https://www.amicuslaw.co.uk/,76,73,100,82,46,100,33
3,Stephens Scown,https://www.stephens-scown.co.uk/,76,59,100,92,43,60,100
4,Gilbert Stephens,https://gilbertstephens.co.uk/,73,77,100,79,60,40,67
5,Wollens,https://wollens.co.uk/,72,74,100,78,42,60,67
6,Setfords Exeter,https://www.setfords.co.uk/locations/devon/solicitors-in-exeter/,67,89,100,71,38,20,67
7,Porter Dodson,https://www.porterdodson.co.uk/,63,67,88,63,42,40,67
8,WBW Solicitors,https://www.wbw.co.uk/,57,70,50,74,38,40,67
