rank,name,url,digitalVisibilityScore,speed,technical,local,visibility,ai,content
1,Dunn & Baker,https://www.dunnandbaker.co.uk/,77,56,100,77,55,100,67
2,Amicus Law,https://www.amicuslaw.co.uk/,75,73,100,78,46,100,33
3,Gilbert Stephens,https://gilbertstephens.co.uk/,73,77,100,77,60,40,67
4,Stephens Scown,https://www.stephens-scown.co.uk/,70,59,100,78,43,60,67
5,Wollens,https://wollens.co.uk/,68,74,100,72,42,60,33
6,Setfords Exeter,https://www.setfords.co.uk/locations/devon/solicitors-in-exeter/,66,89,100,65,38,20,67
7,Porter Dodson,https://www.porterdodson.co.uk/,59,67,88,61,42,40,33
8,WBW Solicitors,https://www.wbw.co.uk/,50,70,50,72,38,40,0
