rank,name,url,digitalVisibilityScore,speed,technical,local,visibility,ai,content
1,Amicus Law,https://www.amicuslaw.co.uk/,78,75,88,84,51,100,58
2,Dunn & Baker,https://www.dunnandbaker.co.uk/,77,44,100,94,58,80,83
3,Stephens Scown,https://www.stephens-scown.co.uk/,77,62,100,98,47,60,87
4,Wollens,https://wollens.co.uk/,71,63,100,78,42,60,70
5,Porter Dodson,https://www.porterdodson.co.uk/,62,,88,64,33,40,83
6,Gilbert Stephens,https://gilbertstephens.co.uk/,60,78,100,80,55,0,0
7,Setfords Exeter,https://www.setfords.co.uk/locations/devon/solicitors-in-exeter/,54,87,75,71,29,20,0
8,WBW Solicitors,https://www.wbw.co.uk/,53,77,50,75,42,40,0
